type,public,latitude,longitude,city,province,region,geometry
unknown,NA,51.1967334,4.4294545,Berchem,Antwerp,Flanders,POINT (4.4294545 51.1967334)
mobile,NA,51.227416,4.4043543,Antwerpen,Antwerp,Flanders,POINT (4.4043543 51.227416)
unknown,NA,51.2292299,4.4376834,Antwerpen,Antwerp,Flanders,POINT (4.4376834 51.2292299)
unknown,NA,51.1864481,4.3712851,Hoboken,Antwerp,Flanders,POINT (4.3712851 51.1864481)
unknown,1,51.2035955,4.420659,Antwerpen,Antwerp,Flanders,POINT (4.420659 51.2035955)
unknown,1,51.1898934,4.4393053,Antwerpen,Antwerp,Flanders,POINT (4.4393053 51.1898934)
unknown,NA,51.1739816,4.3955885,Wilrijk,Antwerp,Flanders,POINT (4.3955885 51.1739816)
unknown,NA,51.1683102,4.3942868,Wilrijk,Antwerp,Flanders,POINT (4.3942868 51.1683102)
unknown,NA,51.1516862,4.3824848,Wilrijk,Antwerp,Flanders,POINT (4.3824848 51.1516862)
unknown,NA,51.1516862,4.3824848,Wilrijk,Antwerp,Flanders,POINT (4.3824848 51.1516862)
unknown,NA,51.1932753,4.422559,Berchem,Antwerp,Flanders,POINT (4.422559 51.1932753)
unknown,NA,51.1932753,4.422559,Berchem,Antwerp,Flanders,POINT (4.422559 51.1932753)
unknown,NA,51.2083908,4.4212001,Antwerpen,Antwerp,Flanders,POINT (4.4212001 51.2083908)
unknown,NA,51.2145513,4.4136852,Antwerpen,Antwerp,Flanders,POINT (4.4136852 51.2145513)
unknown,NA,51.1940075,4.4115464,Antwerpen,Antwerp,Flanders,POINT (4.4115464 51.1940075)
unknown,NA,51.1961723,4.346706,Antwerpen,Antwerp,Flanders,POINT (4.346706 51.1961723)
unknown,NA,51.2017907,4.3909155,Antwerpen,Antwerp,Flanders,POINT (4.3909155 51.2017907)
unknown,NA,51.2152392,4.4046611,Antwerpen,Antwerp,Flanders,POINT (4.4046611 51.2152392)
unknown,NA,51.1783874,4.4155625,Antwerpen,Antwerp,Flanders,POINT (4.4155625 51.1783874)
unknown,NA,51.2232215,4.4113175,Antwerpen,Antwerp,Flanders,POINT (4.4113175 51.2232215)
unknown,1,51.2128059,4.4250631,Antwerpen,Antwerp,Flanders,POINT (4.4250631 51.2128059)
unknown,NA,51.2164375,4.4093125,Antwerpen,Antwerp,Flanders,POINT (4.4093125 51.2164375)
